expanded_index,source_eps_index,equilibrium_index,equilibrium_label,pulse,t_s
11300,1883,0,p11419_20to160ms,11419,0.08002861589193344
11301,1883,0,p11419_20to160ms,11419,0.10286123305559158
11302,1883,0,p11419_20to160ms,11419,0.12732474505901337
11303,1883,0,p11419_20to160ms,11419,0.1583118736743927
11304,1884,0,p11419_20to160ms,11419,0.020228898152709007
11305,1884,0,p11419_20to160ms,11419,0.050672389566898346
11306,1884,0,p11419_20to160ms,11419,0.08002861589193344
11307,1884,0,p11419_20to160ms,11419,0.10286123305559158
11308,1884,0,p11419_20to160ms,11419,0.12732474505901337
11309,1884,0,p11419_20to160ms,11419,0.1583118736743927
11310,1885,0,p11419_20to160ms,11419,0.020228898152709007
11311,1885,0,p11419_20to160ms,11419,0.050672389566898346
11312,1885,0,p11419_20to160ms,11419,0.08002861589193344
11313,1885,0,p11419_20to160ms,11419,0.10286123305559158
11314,1885,0,p11419_20to160ms,11419,0.12732474505901337
11315,1885,0,p11419_20to160ms,11419,0.1583118736743927
11316,1886,0,p11419_20to160ms,11419,0.020228898152709007
11317,1886,0,p11419_20to160ms,11419,0.050672389566898346
11318,1886,0,p11419_20to160ms,11419,0.08002861589193344
11319,1886,0,p11419_20to160ms,11419,0.10286123305559158
11320,1886,0,p11419_20to160ms,11419,0.12732474505901337
11321,1886,0,p11419_20to160ms,11419,0.1583118736743927
11322,1887,0,p11419_20to160ms,11419,0.020228898152709007
11323,1887,0,p11419_20to160ms,11419,0.050672389566898346
11324,1887,0,p11419_20to160ms,11419,0.08002861589193344
11325,1887,0,p11419_20to160ms,11419,0.10286123305559158
11326,1887,0,p11419_20to160ms,11419,0.12732474505901337
11327,1887,0,p11419_20to160ms,11419,0.1583118736743927
11328,1888,0,p11419_20to160ms,11419,0.020228898152709007
11329,1888,0,p11419_20to160ms,11419,0.050672389566898346
11330,1888,0,p11419_20to160ms,11419,0.08002861589193344
11331,1888,0,p11419_20to160ms,11419,0.10286123305559158
11332,1888,0,p11419_20to160ms,11419,0.12732474505901337
11333,1888,0,p11419_20to160ms,11419,0.1583118736743927
11334,1889,0,p11419_20to160ms,11419,0.020228898152709007
11335,1889,0,p11419_20to160ms,11419,0.050672389566898346
11336,1889,0,p11419_20to160ms,11419,0.08002861589193344
11337,1889,0,p11419_20to160ms,11419,0.10286123305559158
11338,1889,0,p11419_20to160ms,11419,0.12732474505901337
11339,1889,0,p11419_20to160ms,11419,0.1583118736743927
11340,1890,0,p11419_20to160ms,11419,0.020228898152709007
11341,1890,0,p11419_20to160ms,11419,0.050672389566898346
11342,1890,0,p11419_20to160ms,11419,0.08002861589193344
11343,1890,0,p11419_20to160ms,11419,0.10286123305559158
11344,1890,0,p11419_20to160ms,11419,0.12732474505901337
11345,1890,0,p11419_20to160ms,11419,0.1583118736743927
11346,1891,0,p11419_20to160ms,11419,0.020228898152709007
11347,1891,0,p11419_20to160ms,11419,0.050672389566898346
11348,1891,0,p11419_20to160ms,11419,0.08002861589193344
11349,1891,0,p11419_20to160ms,11419,0.10286123305559158
11350,1891,0,p11419_20to160ms,11419,0.12732474505901337
11351,1891,0,p11419_20to160ms,11419,0.1583118736743927
11352,1892,0,p11419_20to160ms,11419,0.020228898152709007
11353,1892,0,p11419_20to160ms,11419,0.050672389566898346
11354,1892,0,p11419_20to160ms,11419,0.08002861589193344
11355,1892,0,p11419_20to160ms,11419,0.10286123305559158
11356,1892,0,p11419_20to160ms,11419,0.12732474505901337
11357,1892,0,p11419_20to160ms,11419,0.1583118736743927
11358,1893,0,p11419_20to160ms,11419,0.020228898152709007
11359,1893,0,p11419_20to160ms,11419,0.050672389566898346
11360,1893,0,p11419_20to160ms,11419,0.08002861589193344
11361,1893,0,p11419_20to160ms,11419,0.10286123305559158
11362,1893,0,p11419_20to160ms,11419,0.12732474505901337
11363,1893,0,p11419_20to160ms,11419,0.1583118736743927
11364,1894,0,p11419_20to160ms,11419,0.020228898152709007
11365,1894,0,p11419_20to160ms,11419,0.050672389566898346
11366,1894,0,p11419_20to160ms,11419,0.08002861589193344
11367,1894,0,p11419_20to160ms,11419,0.10286123305559158
11368,1894,0,p11419_20to160ms,11419,0.12732474505901337
11369,1894,0,p11419_20to160ms,11419,0.1583118736743927
11370,1895,0,p11419_20to160ms,11419,0.020228898152709007
11371,1895,0,p11419_20to160ms,11419,0.050672389566898346
11372,1895,0,p11419_20to160ms,11419,0.08002861589193344
11373,1895,0,p11419_20to160ms,11419,0.10286123305559158
11374,1895,0,p11419_20to160ms,11419,0.12732474505901337
11375,1895,0,p11419_20to160ms,11419,0.1583118736743927
11376,1896,0,p11419_20to160ms,11419,0.020228898152709007
11377,1896,0,p11419_20to160ms,11419,0.050672389566898346
11378,1896,0,p11419_20to160ms,11419,0.08002861589193344
11379,1896,0,p11419_20to160ms,11419,0.10286123305559158
11380,1896,0,p11419_20to160ms,11419,0.12732474505901337
11381,1896,0,p11419_20to160ms,11419,0.1583118736743927
11382,1897,0,p11419_20to160ms,11419,0.020228898152709007
11383,1897,0,p11419_20to160ms,11419,0.050672389566898346
11384,1897,0,p11419_20to160ms,11419,0.08002861589193344
11385,1897,0,p11419_20to160ms,11419,0.10286123305559158
11386,1897,0,p11419_20to160ms,11419,0.12732474505901337
11387,1897,0,p11419_20to160ms,11419,0.1583118736743927
11388,1898,0,p11419_20to160ms,11419,0.020228898152709007
11389,1898,0,p11419_20to160ms,11419,0.050672389566898346
11390,1898,0,p11419_20to160ms,11419,0.08002861589193344
11391,1898,0,p11419_20to160ms,11419,0.10286123305559158
11392,1898,0,p11419_20to160ms,11419,0.12732474505901337
11393,1898,0,p11419_20to160ms,11419,0.1583118736743927
11394,1899,0,p11419_20to160ms,11419,0.020228898152709007
11395,1899,0,p11419_20to160ms,11419,0.050672389566898346
11396,1899,0,p11419_20to160ms,11419,0.08002861589193344
11397,1899,0,p11419_20to160ms,11419,0.10286123305559158
11398,1899,0,p11419_20to160ms,11419,0.12732474505901337
11399,1899,0,p11419_20to160ms,11419,0.1583118736743927
11400,1900,0,p11419_20to160ms,11419,0.020228898152709007
11401,1900,0,p11419_20to160ms,11419,0.050672389566898346
11402,1900,0,p11419_20to160ms,11419,0.08002861589193344
11403,1900,0,p11419_20to160ms,11419,0.10286123305559158
11404,1900,0,p11419_20to160ms,11419,0.12732474505901337
11405,1900,0,p11419_20to160ms,11419,0.1583118736743927
11406,1901,0,p11419_20to160ms,11419,0.020228898152709007
11407,1901,0,p11419_20to160ms,11419,0.050672389566898346
11408,1901,0,p11419_20to160ms,11419,0.08002861589193344
11409,1901,0,p11419_20to160ms,11419,0.10286123305559158
11410,1901,0,p11419_20to160ms,11419,0.12732474505901337
11411,1901,0,p11419_20to160ms,11419,0.1583118736743927
11412,1902,0,p11419_20to160ms,11419,0.020228898152709007
11413,1902,0,p11419_20to160ms,11419,0.050672389566898346
11414,1902,0,p11419_20to160ms,11419,0.08002861589193344
11415,1902,0,p11419_20to160ms,11419,0.10286123305559158
11416,1902,0,p11419_20to160ms,11419,0.12732474505901337
11417,1902,0,p11419_20to160ms,11419,0.1583118736743927
11418,1903,0,p11419_20to160ms,11419,0.020228898152709007
11419,1903,0,p11419_20to160ms,11419,0.050672389566898346
11420,1903,0,p11419_20to160ms,11419,0.08002861589193344
11421,1903,0,p11419_20to160ms,11419,0.10286123305559158
11422,1903,0,p11419_20to160ms,11419,0.12732474505901337
11423,1903,0,p11419_20to160ms,11419,0.1583118736743927
11424,1904,0,p11419_20to160ms,11419,0.020228898152709007
11425,1904,0,p11419_20to160ms,11419,0.050672389566898346
11426,1904,0,p11419_20to160ms,11419,0.08002861589193344
11427,1904,0,p11419_20to160ms,11419,0.10286123305559158
11428,1904,0,p11419_20to160ms,11419,0.12732474505901337
11429,1904,0,p11419_20to160ms,11419,0.1583118736743927
11430,1905,0,p11419_20to160ms,11419,0.020228898152709007
11431,1905,0,p11419_20to160ms,11419,0.050672389566898346
11432,1905,0,p11419_20to160ms,11419,0.08002861589193344
11433,1905,0,p11419_20to160ms,11419,0.10286123305559158
11434,1905,0,p11419_20to160ms,11419,0.12732474505901337
11435,1905,0,p11419_20to160ms,11419,0.1583118736743927
11436,1906,0,p11419_20to160ms,11419,0.020228898152709007
11437,1906,0,p11419_20to160ms,11419,0.050672389566898346
11438,1906,0,p11419_20to160ms,11419,0.08002861589193344
11439,1906,0,p11419_20to160ms,11419,0.10286123305559158
11440,1906,0,p11419_20to160ms,11419,0.12732474505901337
11441,1906,0,p11419_20to160ms,11419,0.1583118736743927
11442,1907,0,p11419_20to160ms,11419,0.020228898152709007
11443,1907,0,p11419_20to160ms,11419,0.050672389566898346
11444,1907,0,p11419_20to160ms,11419,0.08002861589193344
11445,1907,0,p11419_20to160ms,11419,0.10286123305559158
11446,1907,0,p11419_20to160ms,11419,0.12732474505901337
11447,1907,0,p11419_20to160ms,11419,0.1583118736743927
11448,1908,0,p11419_20to160ms,11419,0.020228898152709007
11449,1908,0,p11419_20to160ms,11419,0.050672389566898346
11450,1908,0,p11419_20to160ms,11419,0.08002861589193344
11451,1908,0,p11419_20to160ms,11419,0.10286123305559158
11452,1908,0,p11419_20to160ms,11419,0.12732474505901337
11453,1908,0,p11419_20to160ms,11419,0.1583118736743927
11454,1909,0,p11419_20to160ms,11419,0.020228898152709007
11455,1909,0,p11419_20to160ms,11419,0.050672389566898346
11456,1909,0,p11419_20to160ms,11419,0.08002861589193344
11457,1909,0,p11419_20to160ms,11419,0.10286123305559158
11458,1909,0,p11419_20to160ms,11419,0.12732474505901337
11459,1909,0,p11419_20to160ms,11419,0.1583118736743927
11460,1910,0,p11419_20to160ms,11419,0.020228898152709007
11461,1910,0,p11419_20to160ms,11419,0.050672389566898346
11462,1910,0,p11419_20to160ms,11419,0.08002861589193344
11463,1910,0,p11419_20to160ms,11419,0.10286123305559158
11464,1910,0,p11419_20to160ms,11419,0.12732474505901337
11465,1910,0,p11419_20to160ms,11419,0.1583118736743927
11466,1911,0,p11419_20to160ms,11419,0.020228898152709007
11467,1911,0,p11419_20to160ms,11419,0.050672389566898346
11468,1911,0,p11419_20to160ms,11419,0.08002861589193344
11469,1911,0,p11419_20to160ms,11419,0.10286123305559158
11470,1911,0,p11419_20to160ms,11419,0.12732474505901337
11471,1911,0,p11419_20to160ms,11419,0.1583118736743927
11472,1912,0,p11419_20to160ms,11419,0.020228898152709007
11473,1912,0,p11419_20to160ms,11419,0.050672389566898346
11474,1912,0,p11419_20to160ms,11419,0.08002861589193344
11475,1912,0,p11419_20to160ms,11419,0.10286123305559158
11476,1912,0,p11419_20to160ms,11419,0.12732474505901337
11477,1912,0,p11419_20to160ms,11419,0.1583118736743927
11478,1913,0,p11419_20to160ms,11419,0.020228898152709007
11479,1913,0,p11419_20to160ms,11419,0.050672389566898346
11480,1913,0,p11419_20to160ms,11419,0.08002861589193344
11481,1913,0,p11419_20to160ms,11419,0.10286123305559158
11482,1913,0,p11419_20to160ms,11419,0.12732474505901337
11483,1913,0,p11419_20to160ms,11419,0.1583118736743927
11484,1914,0,p11419_20to160ms,11419,0.020228898152709007
11485,1914,0,p11419_20to160ms,11419,0.050672389566898346
11486,1914,0,p11419_20to160ms,11419,0.08002861589193344
11487,1914,0,p11419_20to160ms,11419,0.10286123305559158
11488,1914,0,p11419_20to160ms,11419,0.12732474505901337
11489,1914,0,p11419_20to160ms,11419,0.1583118736743927
11490,1915,0,p11419_20to160ms,11419,0.020228898152709007
11491,1915,0,p11419_20to160ms,11419,0.050672389566898346
11492,1915,0,p11419_20to160ms,11419,0.08002861589193344
11493,1915,0,p11419_20to160ms,11419,0.10286123305559158
11494,1915,0,p11419_20to160ms,11419,0.12732474505901337
11495,1915,0,p11419_20to160ms,11419,0.1583118736743927
11496,1916,0,p11419_20to160ms,11419,0.020228898152709007
11497,1916,0,p11419_20to160ms,11419,0.050672389566898346
11498,1916,0,p11419_20to160ms,11419,0.08002861589193344
11499,1916,0,p11419_20to160ms,11419,0.10286123305559158
11500,1916,0,p11419_20to160ms,11419,0.12732474505901337
11501,1916,0,p11419_20to160ms,11419,0.1583118736743927
11502,1917,0,p11419_20to160ms,11419,0.020228898152709007
11503,1917,0,p11419_20to160ms,11419,0.050672389566898346
11504,1917,0,p11419_20to160ms,11419,0.08002861589193344
11505,1917,0,p11419_20to160ms,11419,0.10286123305559158
11506,1917,0,p11419_20to160ms,11419,0.12732474505901337
11507,1917,0,p11419_20to160ms,11419,0.1583118736743927
11508,1918,0,p11419_20to160ms,11419,0.020228898152709007
11509,1918,0,p11419_20to160ms,11419,0.050672389566898346
11510,1918,0,p11419_20to160ms,11419,0.08002861589193344
11511,1918,0,p11419_20to160ms,11419,0.10286123305559158
11512,1918,0,p11419_20to160ms,11419,0.12732474505901337
11513,1918,0,p11419_20to160ms,11419,0.1583118736743927
11514,1919,0,p11419_20to160ms,11419,0.020228898152709007
11515,1919,0,p11419_20to160ms,11419,0.050672389566898346
11516,1919,0,p11419_20to160ms,11419,0.08002861589193344
11517,1919,0,p11419_20to160ms,11419,0.10286123305559158
11518,1919,0,p11419_20to160ms,11419,0.12732474505901337
11519,1919,0,p11419_20to160ms,11419,0.1583118736743927
11520,1920,0,p11419_20to160ms,11419,0.020228898152709007
11521,1920,0,p11419_20to160ms,11419,0.050672389566898346
11522,1920,0,p11419_20to160ms,11419,0.08002861589193344
11523,1920,0,p11419_20to160ms,11419,0.10286123305559158
11524,1920,0,p11419_20to160ms,11419,0.12732474505901337
11525,1920,0,p11419_20to160ms,11419,0.1583118736743927
11526,1921,0,p11419_20to160ms,11419,0.020228898152709007
11527,1921,0,p11419_20to160ms,11419,0.050672389566898346
11528,1921,0,p11419_20to160ms,11419,0.08002861589193344
11529,1921,0,p11419_20to160ms,11419,0.10286123305559158
11530,1921,0,p11419_20to160ms,11419,0.12732474505901337
11531,1921,0,p11419_20to160ms,11419,0.1583118736743927
11532,1922,0,p11419_20to160ms,11419,0.020228898152709007
11533,1922,0,p11419_20to160ms,11419,0.050672389566898346
11534,1922,0,p11419_20to160ms,11419,0.08002861589193344
11535,1922,0,p11419_20to160ms,11419,0.10286123305559158
11536,1922,0,p11419_20to160ms,11419,0.12732474505901337
11537,1922,0,p11419_20to160ms,11419,0.1583118736743927
11538,1923,0,p11419_20to160ms,11419,0.020228898152709007
11539,1923,0,p11419_20to160ms,11419,0.050672389566898346
11540,1923,0,p11419_20to160ms,11419,0.08002861589193344
11541,1923,0,p11419_20to160ms,11419,0.10286123305559158
11542,1923,0,p11419_20to160ms,11419,0.12732474505901337
11543,1923,0,p11419_20to160ms,11419,0.1583118736743927
11544,1924,0,p11419_20to160ms,11419,0.020228898152709007
11545,1924,0,p11419_20to160ms,11419,0.050672389566898346
11546,1924,0,p11419_20to160ms,11419,0.08002861589193344
11547,1924,0,p11419_20to160ms,11419,0.10286123305559158
11548,1924,0,p11419_20to160ms,11419,0.12732474505901337
11549,1924,0,p11419_20to160ms,11419,0.1583118736743927
11550,1925,0,p11419_20to160ms,11419,0.020228898152709007
11551,1925,0,p11419_20to160ms,11419,0.050672389566898346
11552,1925,0,p11419_20to160ms,11419,0.08002861589193344
11553,1925,0,p11419_20to160ms,11419,0.10286123305559158
11554,1925,0,p11419_20to160ms,11419,0.12732474505901337
11555,1925,0,p11419_20to160ms,11419,0.1583118736743927
11556,1926,0,p11419_20to160ms,11419,0.020228898152709007
11557,1926,0,p11419_20to160ms,11419,0.050672389566898346
11558,1926,0,p11419_20to160ms,11419,0.08002861589193344
11559,1926,0,p11419_20to160ms,11419,0.10286123305559158
11560,1926,0,p11419_20to160ms,11419,0.12732474505901337
11561,1926,0,p11419_20to160ms,11419,0.1583118736743927
11562,1927,0,p11419_20to160ms,11419,0.020228898152709007
11563,1927,0,p11419_20to160ms,11419,0.050672389566898346
11564,1927,0,p11419_20to160ms,11419,0.08002861589193344
11565,1927,0,p11419_20to160ms,11419,0.10286123305559158
11566,1927,0,p11419_20to160ms,11419,0.12732474505901337
11567,1927,0,p11419_20to160ms,11419,0.1583118736743927
11568,1928,0,p11419_20to160ms,11419,0.020228898152709007
11569,1928,0,p11419_20to160ms,11419,0.050672389566898346
11570,1928,0,p11419_20to160ms,11419,0.08002861589193344
11571,1928,0,p11419_20to160ms,11419,0.10286123305559158
11572,1928,0,p11419_20to160ms,11419,0.12732474505901337
11573,1928,0,p11419_20to160ms,11419,0.1583118736743927
11574,1929,0,p11419_20to160ms,11419,0.020228898152709007
11575,1929,0,p11419_20to160ms,11419,0.050672389566898346
11576,1929,0,p11419_20to160ms,11419,0.08002861589193344
11577,1929,0,p11419_20to160ms,11419,0.10286123305559158
11578,1929,0,p11419_20to160ms,11419,0.12732474505901337
11579,1929,0,p11419_20to160ms,11419,0.1583118736743927
11580,1930,0,p11419_20to160ms,11419,0.020228898152709007
11581,1930,0,p11419_20to160ms,11419,0.050672389566898346
11582,1930,0,p11419_20to160ms,11419,0.08002861589193344
11583,1930,0,p11419_20to160ms,11419,0.10286123305559158
11584,1930,0,p11419_20to160ms,11419,0.12732474505901337
11585,1930,0,p11419_20to160ms,11419,0.1583118736743927
11586,1931,0,p11419_20to160ms,11419,0.020228898152709007
11587,1931,0,p11419_20to160ms,11419,0.050672389566898346
11588,1931,0,p11419_20to160ms,11419,0.08002861589193344
11589,1931,0,p11419_20to160ms,11419,0.10286123305559158
11590,1931,0,p11419_20to160ms,11419,0.12732474505901337
11591,1931,0,p11419_20to160ms,11419,0.1583118736743927
11592,1932,0,p11419_20to160ms,11419,0.020228898152709007
11593,1932,0,p11419_20to160ms,11419,0.050672389566898346
11594,1932,0,p11419_20to160ms,11419,0.08002861589193344
11595,1932,0,p11419_20to160ms,11419,0.10286123305559158
11596,1932,0,p11419_20to160ms,11419,0.12732474505901337
11597,1932,0,p11419_20to160ms,11419,0.1583118736743927
11598,1933,0,p11419_20to160ms,11419,0.020228898152709007
11599,1933,0,p11419_20to160ms,11419,0.050672389566898346
11600,1933,0,p11419_20to160ms,11419,0.08002861589193344
11601,1933,0,p11419_20to160ms,11419,0.10286123305559158
11602,1933,0,p11419_20to160ms,11419,0.12732474505901337
11603,1933,0,p11419_20to160ms,11419,0.1583118736743927
11604,1934,0,p11419_20to160ms,11419,0.020228898152709007
11605,1934,0,p11419_20to160ms,11419,0.050672389566898346
11606,1934,0,p11419_20to160ms,11419,0.08002861589193344
11607,1934,0,p11419_20to160ms,11419,0.10286123305559158
11608,1934,0,p11419_20to160ms,11419,0.12732474505901337
11609,1934,0,p11419_20to160ms,11419,0.1583118736743927
11610,1935,0,p11419_20to160ms,11419,0.020228898152709007
11611,1935,0,p11419_20to160ms,11419,0.050672389566898346
11612,1935,0,p11419_20to160ms,11419,0.08002861589193344
11613,1935,0,p11419_20to160ms,11419,0.10286123305559158
11614,1935,0,p11419_20to160ms,11419,0.12732474505901337
11615,1935,0,p11419_20to160ms,11419,0.1583118736743927
11616,1936,0,p11419_20to160ms,11419,0.020228898152709007
11617,1936,0,p11419_20to160ms,11419,0.050672389566898346
11618,1936,0,p11419_20to160ms,11419,0.08002861589193344
11619,1936,0,p11419_20to160ms,11419,0.10286123305559158
11620,1936,0,p11419_20to160ms,11419,0.12732474505901337
11621,1936,0,p11419_20to160ms,11419,0.1583118736743927
11622,1937,0,p11419_20to160ms,11419,0.020228898152709007
