expanded_index,source_sample_index,equilibrium_index,equilibrium_label,pulse,t_s
13274,1106,0,p11419_20to160ms,11419,0.08002861589193344
13275,1106,0,p11419_20to160ms,11419,0.10286123305559158
13276,1106,0,p11419_20to160ms,11419,0.12732474505901337
13277,1106,0,p11419_20to160ms,11419,0.1583118736743927
13278,1106,1,p14606_15to80ms,14606,0.015336195006966591
13279,1106,1,p14606_15to80ms,14606,0.027839770540595055
13280,1106,1,p14606_15to80ms,14606,0.040886979550123215
13281,1106,1,p14606_15to80ms,14606,0.05339055880904198
13282,1106,1,p14606_15to80ms,14606,0.06643776595592499
13283,1106,1,p14606_15to80ms,14606,0.0794849768280983
13284,1107,0,p11419_20to160ms,11419,0.020228898152709007
13285,1107,0,p11419_20to160ms,11419,0.050672389566898346
13286,1107,0,p11419_20to160ms,11419,0.08002861589193344
13287,1107,0,p11419_20to160ms,11419,0.10286123305559158
13288,1107,0,p11419_20to160ms,11419,0.12732474505901337
13289,1107,0,p11419_20to160ms,11419,0.1583118736743927
13290,1107,1,p14606_15to80ms,14606,0.015336195006966591
13291,1107,1,p14606_15to80ms,14606,0.027839770540595055
13292,1107,1,p14606_15to80ms,14606,0.040886979550123215
13293,1107,1,p14606_15to80ms,14606,0.05339055880904198
13294,1107,1,p14606_15to80ms,14606,0.06643776595592499
13295,1107,1,p14606_15to80ms,14606,0.0794849768280983
13296,1108,0,p11419_20to160ms,11419,0.020228898152709007
13297,1108,0,p11419_20to160ms,11419,0.050672389566898346
13298,1108,0,p11419_20to160ms,11419,0.08002861589193344
13299,1108,0,p11419_20to160ms,11419,0.10286123305559158
13300,1108,0,p11419_20to160ms,11419,0.12732474505901337
13301,1108,0,p11419_20to160ms,11419,0.1583118736743927
13302,1108,1,p14606_15to80ms,14606,0.015336195006966591
13303,1108,1,p14606_15to80ms,14606,0.027839770540595055
13304,1108,1,p14606_15to80ms,14606,0.040886979550123215
13305,1108,1,p14606_15to80ms,14606,0.05339055880904198
13306,1108,1,p14606_15to80ms,14606,0.06643776595592499
13307,1108,1,p14606_15to80ms,14606,0.0794849768280983
13308,1109,0,p11419_20to160ms,11419,0.020228898152709007
13309,1109,0,p11419_20to160ms,11419,0.050672389566898346
13310,1109,0,p11419_20to160ms,11419,0.08002861589193344
13311,1109,0,p11419_20to160ms,11419,0.10286123305559158
13312,1109,0,p11419_20to160ms,11419,0.12732474505901337
13313,1109,0,p11419_20to160ms,11419,0.1583118736743927
13314,1109,1,p14606_15to80ms,14606,0.015336195006966591
13315,1109,1,p14606_15to80ms,14606,0.027839770540595055
13316,1109,1,p14606_15to80ms,14606,0.040886979550123215
13317,1109,1,p14606_15to80ms,14606,0.05339055880904198
13318,1109,1,p14606_15to80ms,14606,0.06643776595592499
13319,1109,1,p14606_15to80ms,14606,0.0794849768280983
13320,1110,0,p11419_20to160ms,11419,0.020228898152709007
13321,1110,0,p11419_20to160ms,11419,0.050672389566898346
13322,1110,0,p11419_20to160ms,11419,0.08002861589193344
13323,1110,0,p11419_20to160ms,11419,0.10286123305559158
13324,1110,0,p11419_20to160ms,11419,0.12732474505901337
13325,1110,0,p11419_20to160ms,11419,0.1583118736743927
13326,1110,1,p14606_15to80ms,14606,0.015336195006966591
13327,1110,1,p14606_15to80ms,14606,0.027839770540595055
13328,1110,1,p14606_15to80ms,14606,0.040886979550123215
13329,1110,1,p14606_15to80ms,14606,0.05339055880904198
13330,1110,1,p14606_15to80ms,14606,0.06643776595592499
13331,1110,1,p14606_15to80ms,14606,0.0794849768280983
13332,1111,0,p11419_20to160ms,11419,0.020228898152709007
13333,1111,0,p11419_20to160ms,11419,0.050672389566898346
13334,1111,0,p11419_20to160ms,11419,0.08002861589193344
13335,1111,0,p11419_20to160ms,11419,0.10286123305559158
13336,1111,0,p11419_20to160ms,11419,0.12732474505901337
13337,1111,0,p11419_20to160ms,11419,0.1583118736743927
13338,1111,1,p14606_15to80ms,14606,0.015336195006966591
13339,1111,1,p14606_15to80ms,14606,0.027839770540595055
13340,1111,1,p14606_15to80ms,14606,0.040886979550123215
13341,1111,1,p14606_15to80ms,14606,0.05339055880904198
13342,1111,1,p14606_15to80ms,14606,0.06643776595592499
13343,1111,1,p14606_15to80ms,14606,0.0794849768280983
13344,1112,0,p11419_20to160ms,11419,0.020228898152709007
13345,1112,0,p11419_20to160ms,11419,0.050672389566898346
13346,1112,0,p11419_20to160ms,11419,0.08002861589193344
13347,1112,0,p11419_20to160ms,11419,0.10286123305559158
13348,1112,0,p11419_20to160ms,11419,0.12732474505901337
13349,1112,0,p11419_20to160ms,11419,0.1583118736743927
13350,1112,1,p14606_15to80ms,14606,0.015336195006966591
13351,1112,1,p14606_15to80ms,14606,0.027839770540595055
13352,1112,1,p14606_15to80ms,14606,0.040886979550123215
13353,1112,1,p14606_15to80ms,14606,0.05339055880904198
13354,1112,1,p14606_15to80ms,14606,0.06643776595592499
13355,1112,1,p14606_15to80ms,14606,0.0794849768280983
13356,1113,0,p11419_20to160ms,11419,0.020228898152709007
13357,1113,0,p11419_20to160ms,11419,0.050672389566898346
13358,1113,0,p11419_20to160ms,11419,0.08002861589193344
13359,1113,0,p11419_20to160ms,11419,0.10286123305559158
13360,1113,0,p11419_20to160ms,11419,0.12732474505901337
13361,1113,0,p11419_20to160ms,11419,0.1583118736743927
13362,1113,1,p14606_15to80ms,14606,0.015336195006966591
13363,1113,1,p14606_15to80ms,14606,0.027839770540595055
13364,1113,1,p14606_15to80ms,14606,0.040886979550123215
13365,1113,1,p14606_15to80ms,14606,0.05339055880904198
13366,1113,1,p14606_15to80ms,14606,0.06643776595592499
13367,1113,1,p14606_15to80ms,14606,0.0794849768280983
13368,1114,0,p11419_20to160ms,11419,0.020228898152709007
13369,1114,0,p11419_20to160ms,11419,0.050672389566898346
13370,1114,0,p11419_20to160ms,11419,0.08002861589193344
13371,1114,0,p11419_20to160ms,11419,0.10286123305559158
13372,1114,0,p11419_20to160ms,11419,0.12732474505901337
13373,1114,0,p11419_20to160ms,11419,0.1583118736743927
13374,1114,1,p14606_15to80ms,14606,0.015336195006966591
13375,1114,1,p14606_15to80ms,14606,0.027839770540595055
13376,1114,1,p14606_15to80ms,14606,0.040886979550123215
13377,1114,1,p14606_15to80ms,14606,0.05339055880904198
13378,1114,1,p14606_15to80ms,14606,0.06643776595592499
13379,1114,1,p14606_15to80ms,14606,0.0794849768280983
13380,1115,0,p11419_20to160ms,11419,0.020228898152709007
13381,1115,0,p11419_20to160ms,11419,0.050672389566898346
13382,1115,0,p11419_20to160ms,11419,0.08002861589193344
13383,1115,0,p11419_20to160ms,11419,0.10286123305559158
13384,1115,0,p11419_20to160ms,11419,0.12732474505901337
13385,1115,0,p11419_20to160ms,11419,0.1583118736743927
13386,1115,1,p14606_15to80ms,14606,0.015336195006966591
13387,1115,1,p14606_15to80ms,14606,0.027839770540595055
13388,1115,1,p14606_15to80ms,14606,0.040886979550123215
13389,1115,1,p14606_15to80ms,14606,0.05339055880904198
13390,1115,1,p14606_15to80ms,14606,0.06643776595592499
13391,1115,1,p14606_15to80ms,14606,0.0794849768280983
13392,1116,0,p11419_20to160ms,11419,0.020228898152709007
13393,1116,0,p11419_20to160ms,11419,0.050672389566898346
13394,1116,0,p11419_20to160ms,11419,0.08002861589193344
13395,1116,0,p11419_20to160ms,11419,0.10286123305559158
13396,1116,0,p11419_20to160ms,11419,0.12732474505901337
13397,1116,0,p11419_20to160ms,11419,0.1583118736743927
13398,1116,1,p14606_15to80ms,14606,0.015336195006966591
13399,1116,1,p14606_15to80ms,14606,0.027839770540595055
13400,1116,1,p14606_15to80ms,14606,0.040886979550123215
13401,1116,1,p14606_15to80ms,14606,0.05339055880904198
13402,1116,1,p14606_15to80ms,14606,0.06643776595592499
13403,1116,1,p14606_15to80ms,14606,0.0794849768280983
13404,1117,0,p11419_20to160ms,11419,0.020228898152709007
13405,1117,0,p11419_20to160ms,11419,0.050672389566898346
13406,1117,0,p11419_20to160ms,11419,0.08002861589193344
13407,1117,0,p11419_20to160ms,11419,0.10286123305559158
13408,1117,0,p11419_20to160ms,11419,0.12732474505901337
13409,1117,0,p11419_20to160ms,11419,0.1583118736743927
13410,1117,1,p14606_15to80ms,14606,0.015336195006966591
13411,1117,1,p14606_15to80ms,14606,0.027839770540595055
13412,1117,1,p14606_15to80ms,14606,0.040886979550123215
13413,1117,1,p14606_15to80ms,14606,0.05339055880904198
13414,1117,1,p14606_15to80ms,14606,0.06643776595592499
13415,1117,1,p14606_15to80ms,14606,0.0794849768280983
13416,1118,0,p11419_20to160ms,11419,0.020228898152709007
13417,1118,0,p11419_20to160ms,11419,0.050672389566898346
13418,1118,0,p11419_20to160ms,11419,0.08002861589193344
13419,1118,0,p11419_20to160ms,11419,0.10286123305559158
13420,1118,0,p11419_20to160ms,11419,0.12732474505901337
13421,1118,0,p11419_20to160ms,11419,0.1583118736743927
13422,1118,1,p14606_15to80ms,14606,0.015336195006966591
13423,1118,1,p14606_15to80ms,14606,0.027839770540595055
13424,1118,1,p14606_15to80ms,14606,0.040886979550123215
13425,1118,1,p14606_15to80ms,14606,0.05339055880904198
13426,1118,1,p14606_15to80ms,14606,0.06643776595592499
13427,1118,1,p14606_15to80ms,14606,0.0794849768280983
13428,1119,0,p11419_20to160ms,11419,0.020228898152709007
13429,1119,0,p11419_20to160ms,11419,0.050672389566898346
13430,1119,0,p11419_20to160ms,11419,0.08002861589193344
13431,1119,0,p11419_20to160ms,11419,0.10286123305559158
13432,1119,0,p11419_20to160ms,11419,0.12732474505901337
13433,1119,0,p11419_20to160ms,11419,0.1583118736743927
13434,1119,1,p14606_15to80ms,14606,0.015336195006966591
13435,1119,1,p14606_15to80ms,14606,0.027839770540595055
13436,1119,1,p14606_15to80ms,14606,0.040886979550123215
13437,1119,1,p14606_15to80ms,14606,0.05339055880904198
13438,1119,1,p14606_15to80ms,14606,0.06643776595592499
13439,1119,1,p14606_15to80ms,14606,0.0794849768280983
13440,1120,0,p11419_20to160ms,11419,0.020228898152709007
13441,1120,0,p11419_20to160ms,11419,0.050672389566898346
13442,1120,0,p11419_20to160ms,11419,0.08002861589193344
13443,1120,0,p11419_20to160ms,11419,0.10286123305559158
13444,1120,0,p11419_20to160ms,11419,0.12732474505901337
13445,1120,0,p11419_20to160ms,11419,0.1583118736743927
13446,1120,1,p14606_15to80ms,14606,0.015336195006966591
13447,1120,1,p14606_15to80ms,14606,0.027839770540595055
13448,1120,1,p14606_15to80ms,14606,0.040886979550123215
13449,1120,1,p14606_15to80ms,14606,0.05339055880904198
13450,1120,1,p14606_15to80ms,14606,0.06643776595592499
13451,1120,1,p14606_15to80ms,14606,0.0794849768280983
13452,1121,0,p11419_20to160ms,11419,0.020228898152709007
13453,1121,0,p11419_20to160ms,11419,0.050672389566898346
13454,1121,0,p11419_20to160ms,11419,0.08002861589193344
13455,1121,0,p11419_20to160ms,11419,0.10286123305559158
13456,1121,0,p11419_20to160ms,11419,0.12732474505901337
13457,1121,0,p11419_20to160ms,11419,0.1583118736743927
13458,1121,1,p14606_15to80ms,14606,0.015336195006966591
13459,1121,1,p14606_15to80ms,14606,0.027839770540595055
13460,1121,1,p14606_15to80ms,14606,0.040886979550123215
13461,1121,1,p14606_15to80ms,14606,0.05339055880904198
13462,1121,1,p14606_15to80ms,14606,0.06643776595592499
13463,1121,1,p14606_15to80ms,14606,0.0794849768280983
13464,1122,0,p11419_20to160ms,11419,0.020228898152709007
13465,1122,0,p11419_20to160ms,11419,0.050672389566898346
13466,1122,0,p11419_20to160ms,11419,0.08002861589193344
13467,1122,0,p11419_20to160ms,11419,0.10286123305559158
13468,1122,0,p11419_20to160ms,11419,0.12732474505901337
13469,1122,0,p11419_20to160ms,11419,0.1583118736743927
13470,1122,1,p14606_15to80ms,14606,0.015336195006966591
13471,1122,1,p14606_15to80ms,14606,0.027839770540595055
13472,1122,1,p14606_15to80ms,14606,0.040886979550123215
13473,1122,1,p14606_15to80ms,14606,0.05339055880904198
13474,1122,1,p14606_15to80ms,14606,0.06643776595592499
13475,1122,1,p14606_15to80ms,14606,0.0794849768280983
13476,1123,0,p11419_20to160ms,11419,0.020228898152709007
13477,1123,0,p11419_20to160ms,11419,0.050672389566898346
13478,1123,0,p11419_20to160ms,11419,0.08002861589193344
13479,1123,0,p11419_20to160ms,11419,0.10286123305559158
13480,1123,0,p11419_20to160ms,11419,0.12732474505901337
13481,1123,0,p11419_20to160ms,11419,0.1583118736743927
13482,1123,1,p14606_15to80ms,14606,0.015336195006966591
13483,1123,1,p14606_15to80ms,14606,0.027839770540595055
13484,1123,1,p14606_15to80ms,14606,0.040886979550123215
13485,1123,1,p14606_15to80ms,14606,0.05339055880904198
13486,1123,1,p14606_15to80ms,14606,0.06643776595592499
13487,1123,1,p14606_15to80ms,14606,0.0794849768280983
13488,1124,0,p11419_20to160ms,11419,0.020228898152709007
13489,1124,0,p11419_20to160ms,11419,0.050672389566898346
13490,1124,0,p11419_20to160ms,11419,0.08002861589193344
13491,1124,0,p11419_20to160ms,11419,0.10286123305559158
13492,1124,0,p11419_20to160ms,11419,0.12732474505901337
13493,1124,0,p11419_20to160ms,11419,0.1583118736743927
13494,1124,1,p14606_15to80ms,14606,0.015336195006966591
13495,1124,1,p14606_15to80ms,14606,0.027839770540595055
13496,1124,1,p14606_15to80ms,14606,0.040886979550123215
13497,1124,1,p14606_15to80ms,14606,0.05339055880904198
13498,1124,1,p14606_15to80ms,14606,0.06643776595592499
13499,1124,1,p14606_15to80ms,14606,0.0794849768280983
13500,1125,0,p11419_20to160ms,11419,0.020228898152709007
13501,1125,0,p11419_20to160ms,11419,0.050672389566898346
13502,1125,0,p11419_20to160ms,11419,0.08002861589193344
13503,1125,0,p11419_20to160ms,11419,0.10286123305559158
13504,1125,0,p11419_20to160ms,11419,0.12732474505901337
13505,1125,0,p11419_20to160ms,11419,0.1583118736743927
13506,1125,1,p14606_15to80ms,14606,0.015336195006966591
13507,1125,1,p14606_15to80ms,14606,0.027839770540595055
13508,1125,1,p14606_15to80ms,14606,0.040886979550123215
13509,1125,1,p14606_15to80ms,14606,0.05339055880904198
13510,1125,1,p14606_15to80ms,14606,0.06643776595592499
13511,1125,1,p14606_15to80ms,14606,0.0794849768280983
13512,1126,0,p11419_20to160ms,11419,0.020228898152709007
13513,1126,0,p11419_20to160ms,11419,0.050672389566898346
13514,1126,0,p11419_20to160ms,11419,0.08002861589193344
13515,1126,0,p11419_20to160ms,11419,0.10286123305559158
13516,1126,0,p11419_20to160ms,11419,0.12732474505901337
13517,1126,0,p11419_20to160ms,11419,0.1583118736743927
13518,1126,1,p14606_15to80ms,14606,0.015336195006966591
13519,1126,1,p14606_15to80ms,14606,0.027839770540595055
13520,1126,1,p14606_15to80ms,14606,0.040886979550123215
13521,1126,1,p14606_15to80ms,14606,0.05339055880904198
13522,1126,1,p14606_15to80ms,14606,0.06643776595592499
13523,1126,1,p14606_15to80ms,14606,0.0794849768280983
13524,1127,0,p11419_20to160ms,11419,0.020228898152709007
13525,1127,0,p11419_20to160ms,11419,0.050672389566898346
13526,1127,0,p11419_20to160ms,11419,0.08002861589193344
13527,1127,0,p11419_20to160ms,11419,0.10286123305559158
13528,1127,0,p11419_20to160ms,11419,0.12732474505901337
13529,1127,0,p11419_20to160ms,11419,0.1583118736743927
13530,1127,1,p14606_15to80ms,14606,0.015336195006966591
13531,1127,1,p14606_15to80ms,14606,0.027839770540595055
13532,1127,1,p14606_15to80ms,14606,0.040886979550123215
13533,1127,1,p14606_15to80ms,14606,0.05339055880904198
13534,1127,1,p14606_15to80ms,14606,0.06643776595592499
13535,1127,1,p14606_15to80ms,14606,0.0794849768280983
13536,1128,0,p11419_20to160ms,11419,0.020228898152709007
13537,1128,0,p11419_20to160ms,11419,0.050672389566898346
13538,1128,0,p11419_20to160ms,11419,0.08002861589193344
13539,1128,0,p11419_20to160ms,11419,0.10286123305559158
13540,1128,0,p11419_20to160ms,11419,0.12732474505901337
13541,1128,0,p11419_20to160ms,11419,0.1583118736743927
13542,1128,1,p14606_15to80ms,14606,0.015336195006966591
13543,1128,1,p14606_15to80ms,14606,0.027839770540595055
13544,1128,1,p14606_15to80ms,14606,0.040886979550123215
13545,1128,1,p14606_15to80ms,14606,0.05339055880904198
13546,1128,1,p14606_15to80ms,14606,0.06643776595592499
13547,1128,1,p14606_15to80ms,14606,0.0794849768280983
13548,1129,0,p11419_20to160ms,11419,0.020228898152709007
13549,1129,0,p11419_20to160ms,11419,0.050672389566898346
13550,1129,0,p11419_20to160ms,11419,0.08002861589193344
13551,1129,0,p11419_20to160ms,11419,0.10286123305559158
13552,1129,0,p11419_20to160ms,11419,0.12732474505901337
13553,1129,0,p11419_20to160ms,11419,0.1583118736743927
13554,1129,1,p14606_15to80ms,14606,0.015336195006966591
13555,1129,1,p14606_15to80ms,14606,0.027839770540595055
13556,1129,1,p14606_15to80ms,14606,0.040886979550123215
13557,1129,1,p14606_15to80ms,14606,0.05339055880904198
13558,1129,1,p14606_15to80ms,14606,0.06643776595592499
13559,1129,1,p14606_15to80ms,14606,0.0794849768280983
13560,1130,0,p11419_20to160ms,11419,0.020228898152709007
13561,1130,0,p11419_20to160ms,11419,0.050672389566898346
13562,1130,0,p11419_20to160ms,11419,0.08002861589193344
13563,1130,0,p11419_20to160ms,11419,0.10286123305559158
13564,1130,0,p11419_20to160ms,11419,0.12732474505901337
13565,1130,0,p11419_20to160ms,11419,0.1583118736743927
13566,1130,1,p14606_15to80ms,14606,0.015336195006966591
13567,1130,1,p14606_15to80ms,14606,0.027839770540595055
13568,1130,1,p14606_15to80ms,14606,0.040886979550123215
13569,1130,1,p14606_15to80ms,14606,0.05339055880904198
13570,1130,1,p14606_15to80ms,14606,0.06643776595592499
13571,1130,1,p14606_15to80ms,14606,0.0794849768280983
13572,1131,0,p11419_20to160ms,11419,0.020228898152709007
13573,1131,0,p11419_20to160ms,11419,0.050672389566898346
13574,1131,0,p11419_20to160ms,11419,0.08002861589193344
13575,1131,0,p11419_20to160ms,11419,0.10286123305559158
13576,1131,0,p11419_20to160ms,11419,0.12732474505901337
13577,1131,0,p11419_20to160ms,11419,0.1583118736743927
13578,1131,1,p14606_15to80ms,14606,0.015336195006966591
13579,1131,1,p14606_15to80ms,14606,0.027839770540595055
13580,1131,1,p14606_15to80ms,14606,0.040886979550123215
13581,1131,1,p14606_15to80ms,14606,0.05339055880904198
13582,1131,1,p14606_15to80ms,14606,0.06643776595592499
13583,1131,1,p14606_15to80ms,14606,0.0794849768280983
13584,1132,0,p11419_20to160ms,11419,0.020228898152709007
13585,1132,0,p11419_20to160ms,11419,0.050672389566898346
13586,1132,0,p11419_20to160ms,11419,0.08002861589193344
13587,1132,0,p11419_20to160ms,11419,0.10286123305559158
13588,1132,0,p11419_20to160ms,11419,0.12732474505901337
13589,1132,0,p11419_20to160ms,11419,0.1583118736743927
13590,1132,1,p14606_15to80ms,14606,0.015336195006966591
13591,1132,1,p14606_15to80ms,14606,0.027839770540595055
13592,1132,1,p14606_15to80ms,14606,0.040886979550123215
13593,1132,1,p14606_15to80ms,14606,0.05339055880904198
13594,1132,1,p14606_15to80ms,14606,0.06643776595592499
13595,1132,1,p14606_15to80ms,14606,0.0794849768280983
13596,1133,0,p11419_20to160ms,11419,0.020228898152709007
13597,1133,0,p11419_20to160ms,11419,0.050672389566898346
13598,1133,0,p11419_20to160ms,11419,0.08002861589193344
13599,1133,0,p11419_20to160ms,11419,0.10286123305559158
13600,1133,0,p11419_20to160ms,11419,0.12732474505901337
13601,1133,0,p11419_20to160ms,11419,0.1583118736743927
